articleNo,articleName,tradeTypeName,floorInfo,rentPrc,dealOrWarrantPrc,area1,area2,direction,articleConfirmYmd,tagList,latitude,longitude
2521385808,일반상가,월세,1/4,210,"2,000",72,72,남동향,20250421,"['25년이상', '1층', '주차가능', '총4층']",37.483239,127.062304
2521261839,일반상가,월세,4/6,120,"2,000",83,56,남동향,20250421,"['25년이상', '역세권', '중층', '관리비20만원이하']",37.489251,127.068816
2521323612,일반상가,월세,1/7,220,"3,000",103,83,북향,20250421,"['25년이상', '1층', '관리비10만원이하', '주차가능']",37.478048,127.050261
2521162611,일반상가,월세,1/6,400,1억,123,123,남동향,20250421,"['25년이내', '1층', '주차가능', '엘리베이터']",37.473244,127.049638
2521363568,일반상가,매매,B1/26,,"1억 6,000",32,16,동향,20250421,"['25년이상', '역세권', '지하층', '관리비10만원이하']",37.494349,127.079639
2521282946,일반상가,월세,2/4,100,"2,000",114,100,남서향,20250421,"['25년이상', '중층', '주차가능', '총4층']",37.483198,127.060848
2521345403,일반상가,월세,1/4,210,"2,000",96,96,남동향,20250421,"['25년이상', '1층', '주차가능', '총4층']",37.483239,127.062304
2520906400,일반상가,매매,1/5,,"5억 9,000",43,21,서향,20250419,"['15년이내', '1층', '관리비10만원이하', '주차가능']",37.478195,127.047373
2520907668,일반상가,월세,3/7,250,"4,000",154,132,남향,20250419,"['25년이상', '중층', '주차가능', '엘리베이터']",37.479065,127.048118
2520996369,일반상가,월세,2/6,200,"4,000",217,177,남서향,20250419,"['25년이상', '지상층(1층제외)', '주차가능', '남서향']",37.478423,127.04964
2520925719,일반상가,월세,1/5,190,"3,000",94,94,남서향,20250419,"['25년이상', '1층', '주차가능', '총5층']",37.47776,127.050328
2521057749,일반상가,월세,1/4,700,"7,000",122,122,남동향,20250419,"['25년이상', '융자금없는', '1층', '주차가능']",37.482874,127.06238
2521024760,복합상가,매매,B1/26,,2억,16,16,북향,20250419,"['25년이상', '역세권', '지하층', '관리비10만원이하']",37.494349,127.079639
2521054309,일반상가,월세,1/7,900,1억,128,128,남향,20250419,"['15년이내', '1층', '주차가능', '남향']",37.483023,127.062593
2521002287,일반상가,매매,1/6,,"10억 5,000",38,38,북향,20250419,"['25년이상', '역세권', '1층', '급매']",37.488513,127.067451
2520926458,단지내상가,월세,2/3,100,"2,000",49,33,남동향,20250419,"['25년이상', '역세권', '중층', '총3층']",37.494177,127.075209
2521006105,일반상가,매매,1/6,,"11억 9,000",43,27,북향,20250419,"['25년이상', '역세권', '1층', '주차가능']",37.48919,127.06796
2520944361,일반상가,월세,5/5,350,"4,300",99,78,남향,20250419,"['2년이내', '고층', '주차가능', '총5층']",37.482769,127.061649
2521003432,일반상가,매매,2/6,,18억,143,114,서향,20250419,"['25년이상', '역세권', '급매', '지상층(1층제외)']",37.488656,127.066809
2521053481,일반상가,월세,2/4,250,"3,000",110,98,북동향,20250419,"['25년이상', '중층', '관리비20만원이하', '주차가능']",37.482887,127.06093
2520907830,일반상가,월세,B1/6,35,"1,000",22,19,서향,20250419,"['25년이상', '역세권', '지하층', '관리비10만원이하']",37.488656,127.066809
2520676374,일반상가,월세,1/7,150,"1,500",49,49,남서향,20250418,"['25년이상', '1층', '주차가능', '남서향']",37.472045,127.050881
2520784204,단지내상가,월세,1/2,330,"5,000",84,70,남동향,20250418,"['25년이상', '1층', '주차가능', '총2층']",37.484519,127.054179
2520753718,일반상가,매매,3/5,,18억,256,142,남동향,20250418,"['25년이내', '중층', '주차가능', '총5층']",37.480956,127.05297
2520755803,단지내상가,매매,1/10,,10억,59,23,동향,20250418,"['4년이내', '1층', '관리비20만원이하', '주차가능']",37.478506,127.055447
2520560108,일반상가,월세,전체층/6,125,"2,000",103,71,남향,20250417,"['25년이상', '역세권', '주차가능', '남향']",37.48919,127.06796
2520546063,복합상가,매매,2/26,,"1억 1,000",34,16,남서향,20250417,"['25년이상', '역세권', '지상층(1층제외)', '관리비10만원이하']",37.494349,127.079639
2520614252,단지내상가,월세,1/1,300,"5,000",52,30,남동향,20250417,"['10년이내', '1층', '주차가능', '남동향']",37.47864,127.053887
2520467489,일반상가,월세,1/5,700,1억,150,135,남서향,20250417,"['25년이상', '역세권', '1층', '주차가능']",37.483645,127.060304
2519949512,일반상가,월세,전체층/5,270,"3,000",234,178,북서향,20250417,"['25년이상', '관리비10만원이하', '주차가능', '총5층']",37.478494,127.04919
2520523918,복합상가,매매,2/26,,"7억 5,000",120,60,남서향,20250417,"['25년이상', '역세권', '지상층(1층제외)', '주차가능']",37.494349,127.079639
2520512903,일반상가,월세,1/4,140,"2,000",77,25,북동향,20250417,"['25년이상', '1층', '관리비10만원이하', '주차가능']",37.482993,127.060801
2520524489,복합상가,매매,2/26,,7억,133,68,남서향,20250417,"['25년이상', '역세권', '지상층(1층제외)', '주차가능']",37.494349,127.079639
2520532671,단지내상가,매매,B1/B1,,"3억 5,000",25,25,남서향,20250417,"['25년이상', '역세권', '지하층', '주차가능']",37.484829,127.057257
2520667261,일반상가,월세,1/5,130,"2,000",26,26,남향,20250417,"['25년이상', '1층', '주차가능', '총5층']",37.479235,127.049669
2520254917,일반상가,월세,1/4,150,"3,000",107,35,남서향,20250416,"['25년이상', '1층', '관리비10만원이하', '주차가능']",37.482861,127.062115
2520357374,일반상가,매매,1/6,,9억,27,26,남향,20250416,"['25년이상', '역세권', '1층', '주차가능']",37.488976,127.068983
2520371166,일반상가,월세,B1/3,65,"1,000",23,23,남향,20250416,"['25년이상', '지하층', '관리비10만원이하', '총3층']",37.474003,127.0517
2520281502,단지내상가,월세,1/3,250,"5,000",27,21,남동향,20250416,"['25년이상', '1층', '주차가능', '총3층']",37.482674,127.05443
2520371607,일반상가,월세,1/3,65,"1,000",23,23,남향,20250416,"['25년이상', '1층', '관리비10만원이하', '총3층']",37.474003,127.0517
2520251762,일반상가,월세,2/4,150,"3,000",113,66,남서향,20250416,"['25년이내', '중층', '주차가능', '총4층']",37.483323,127.062205
2520261006,일반상가,월세,1/5,230,"8,700",90,90,남서향,20250416,"['25년이상', '1층', '총5층', '남서향']",37.47811,127.049968
2520175749,단지내상가,매매,4/4,,30억,182,176,남동향,20250416,"['25년이상', '역세권', '고층', '총4층']",37.488978,127.068242
2520189137,일반상가,월세,2/4,250,"3,000",98,84,남서향,20250416,"['25년이상', '중층', '관리비20만원이하', '주차가능']",37.482887,127.06093
2520371517,일반상가,월세,1/6,80,"1,000",18,14,북동향,20250416,"['25년이상', '1층', '관리비10만원이하', '주차가능']",37.478833,127.049299
2520347825,일반상가,매매,1/5,,"8억 5,000",36,36,북향,20250416,"['25년이상', '역세권', '1층', '관리비10만원이하']",37.488861,127.067653
2520268056,복합상가,매매,2/7,,18억,143,114,서향,20250416,"['25년이상', '역세권', '지상층(1층제외)', '주차가능']",37.488656,127.066809
2520208486,일반상가,매매,2/4,,8억,75,47,북서향,20250416,"['25년이상', '역세권', '중층', '주차가능']",37.488758,127.067327
2520106803,단지내상가,매매,B1/2,,"6억 5,000",10,8,남향,20250415,"['25년이상', '지하층', '관리비10만원이하', '주차가능']",37.483975,127.056019
2520061608,일반상가,월세,1/6,340,"8,000",83,83,남향,20250415,"['25년이내', '1층', '주차가능', '엘리베이터']",37.478652,127.04558
2520158331,단지내상가,월세,1/4,500,"5,000",104,48,남향,20250415,"['4년이내', '융자금없는', '1층', '주차가능']",37.48561,127.07212
2520159969,단지내상가,월세,1/4,200,"3,000",37,17,남향,20250415,"['4년이내', '융자금없는', '1층', '주차가능']",37.48561,127.07212
2520001302,단지내상가,매매,1/1,,"16억 4,000",77,38,남향,20250415,"['10년이내', '1층', '주차가능', '남향']",37.47864,127.053887
2520158899,단지내상가,월세,1/4,450,"5,000",84,39,남향,20250415,"['4년이내', '융자금없는', '역세권', '1층']",37.488255,127.073878
2520041442,일반상가,월세,3/6,90,"1,000",81,54,서향,20250415,"['25년이상', '융자금없는', '역세권', '중층']",37.489251,127.068816
2520120996,일반상가,월세,1/3,238,"3,000",66,62,남향,20250415,"['25년이상', '1층', '주차가능', '총3층']",37.474009,127.053435
2519589334,일반상가,월세,1/4,110,"1,000",30,25,남동향,20250414,"['25년이상', '1층', '관리비10만원이하', '주차가능']",37.478771,127.045031
2519834981,일반상가,매매,3/5,,17억,148,103,남서향,20250414,"['25년이내', '중층', '주차가능', '총5층']",37.480956,127.05297
2519617328,일반상가,월세,B1/26,165,"3,000",26,26,동향,20250414,"['25년이상', '융자금없는', '역세권', '지하층']",37.494349,127.079639
2519700761,일반상가,월세,B1/5,255,"3,200",104,71,남동향,20250414,"['2년이내', '지하층', '주차가능', '총5층']",37.482769,127.061649
2519653899,일반상가,월세,1/6,140,"2,000",54,48,남향,20250414,"['25년이상', '융자금없는', '1층', '관리비10만원이하']",37.479195,127.049314
2519588482,단지내상가,월세,B1/4,240,"4,000",96,42,동향,20250414,"['4년이내', '지하층', '주차가능', '총4층']",37.485522,127.071367
2519644331,단지내상가,월세,1/2,250,"5,000",10,10,남향,20250414,"['25년이상', '1층', '주차가능', '총2층']",37.482674,127.05443
2519646029,일반상가,월세,4/6,80,"1,000",66,49,북동향,20250414,"['25년이상', '중층', '주차가능', '북동향']",37.477753,127.049957
2519755684,단지내상가,매매,1/2,,44억,60,50,남향,20250414,"['25년이상', '1층', '주차가능', '총2층']",37.484519,127.054179
2519738337,일반상가,월세,B1/5,"1,000",1억,441,415,북향,20250414,"['25년이상', '역세권', '지하층', '주차가능']",37.483645,127.060304
2519893548,일반상가,월세,3/5,150,"2,000",86,66,남서향,20250414,"['25년이상', '융자금없는', '중층', '주차가능']",37.478167,127.044994
2519813815,일반상가,월세,1/5,300,"3,000",128,126,남서향,20250414,"['25년이상', '1층', '관리비20만원이하', '주차가능']",37.475686,127.048751
2519743736,일반상가,월세,1/6,160,"3,000",35,34,북향,20250414,"['25년이상', '융자금없는', '역세권', '1층']",37.488976,127.068983
2519748238,일반상가,매매,4/6,,28억,205,205,남향,20250414,"['25년이상', '역세권', '급매', '중층']",37.489251,127.068816
2519719668,일반상가,월세,1/5,162,"2,000",29,29,북향,20250414,"['25년이상', '1층', '주차가능', '총5층']",37.474984,127.050967
2519916363,일반상가,월세,B1/4,250,"3,000",155,155,남서향,20250414,"['25년이내', '지하층', '관리비20만원이하', '주차가능']",37.475243,127.049206
2519586650,일반상가,월세,4/4,180,"2,000",149,82,남동향,20250412,"['25년이상', '고층', '주차가능', '총4층']",37.48333,127.062435
2519427284,일반상가,월세,2/5,600,1억,349,349,남향,20250412,"['25년이내', '융자금적은', '중층', '주차가능']",37.478753,127.048563
2519556402,일반상가,월세,1/6,250,"2,500",139,122,서향,20250412,"['25년이내', '1층', '주차가능', '서향']",37.475358,127.049087
2519562489,일반상가,월세,1/4,135,"2,000",35,35,북향,20250412,"['25년이상', '1층', '관리비10만원이하', '총4층']",37.476052,127.047097
2519501841,일반상가,월세,1/5,500,"5,000",150,113,남향,20250412,"['25년이상', '1층', '관리비20만원이하', '주차가능']",37.479214,127.049492
2519170308,일반상가,월세,1/7,230,"2,000",60,60,남향,20250411,"['10년이내', '테라스', '1층', '주차가능']",37.478438,127.046439
2519169976,일반상가,월세,B1/5,250,"3,000",201,201,북동향,20250411,"['25년이내', '지하층', '주차가능', '엘리베이터']",37.472768,127.05074
2519170202,일반상가,월세,2/5,260,"3,000",151,148,북동향,20250411,"['25년이내', '중층', '주차가능', '총5층']",37.472768,127.05074
2519323867,단지내상가,매매,1/2,,"7억 5,000",10,7,동향,20250411,"['25년이상', '1층', '관리비10만원이하', '주차가능']",37.482674,127.05443
2519219905,단지내상가,매매,B1/B1,,"1억 2,000",7,7,남향,20250411,"['25년이상', '역세권', '지하층', '주차가능']",37.484829,127.057257
2519219528,단지내상가,매매,1/2,,"8억 5,000",11,7,남향,20250411,"['25년이상', '1층', '관리비10만원이하', '주차가능']",37.483975,127.056019
2519216049,일반상가,월세,3/5,250,"3,000",103,103,동향,20250411,"['25년이상', '중층', '주차가능', '총5층']",37.483098,127.060671
2519209901,일반상가,월세,1/4,110,"1,500",39,36,서향,20250411,"['25년이상', '융자금없는', '1층', '관리비10만원이하']",37.47386,127.052489
2519214531,일반상가,월세,1/4,160,"3,000",107,28,북서향,20250411,"['25년이상', '1층', '관리비10만원이하', '주차가능']",37.482861,127.062115
2519404401,단지내상가,매매,1/1,,"5억 2,000",27,11,북서향,20250411,"['10년이내', '1층', '주차가능', '북서향']",37.4812,127.064435
2519215355,일반상가,월세,2/5,250,"3,000",103,103,동향,20250411,"['25년이상', '중층', '주차가능', '총5층']",37.483098,127.060671
2519055356,단지내상가,매매,1/1,,"14억 2,000",71,41,남향,20250410,"['10년이내', '1층', '관리비20만원이하', '주차가능']",37.47864,127.053887
2519055213,단지내상가,매매,1/10,,"15억 2,000",73,36,동향,20250410,"['4년이내', '1층', '주차가능', '천장에어컨']",37.478506,127.055447
2519085684,단지내상가,매매,B1/3,,"3억 9,000",11,11,남향,20250410,"['25년이내', '지하층', '주차가능', '총3층']",37.4812,127.064435
2519144176,일반상가,월세,1/6,140,"2,000",163,55,남향,20250410,"['25년이상', '융자금없는', '1층', '관리비10만원이하']",37.479195,127.049314
2518927034,단지내상가,매매,1/1,,13억,57,34,북서향,20250410,"['10년이내', '1층', '관리비20만원이하', '주차가능']",37.47864,127.053887
2519007141,일반상가,월세,B1/5,130,"2,000",202,202,서향,20250410,"['25년이상', '융자금적은', '지하층', '관리비20만원이하']",37.477133,127.049221
2519054598,단지내상가,매매,B1/21,,25억,228,96,동향,20250410,"['10년이내', '지하층', '주차가능', '동향']",37.4812,127.064435
2518957854,일반상가,월세,1/4,340,"4,000",102,102,남동향,20250410,"['25년이내', '1층', '주차가능', '총4층']",37.477203,127.050144
2519021633,단지내상가,월세,B1/21,320,"7,000",98,41,동향,20250410,"['10년이내', '융자금적은', '지하층', '관리비20만원이하']",37.4812,127.064435
2519133616,일반상가,월세,2/5,100,"2,000",118,59,서향,20250410,"['2년이내', '융자금없는', '중층', '관리비10만원이하']",37.473892,127.052755
2519040238,단지내상가,매매,1/2,,"8억 5,000",9,7,동향,20250410,"['25년이상', '1층', '관리비10만원이하', '주차가능']",37.482674,127.05443
2518660838,일반상가,월세,1/5,120,"1,500",36,36,서향,20250409,"['25년이내', '1층', '관리비10만원이하', '주차가능']",37.474889,127.052854
2518676804,일반상가,월세,B1/6,150,"2,000",144,144,북향,20250409,"['10년이내', '융자금적은', '지하층', '관리비20만원이하']",37.479504,127.046081
2518870903,단지내상가,매매,1/1,,8억,59,25,동향,20250409,"['10년이내', '1층', '급매', '주차가능']",37.4812,127.064435
2518648417,복합상가,월세,7/17,470,"8,500",265,153,남향,20250409,"['10년이내', '융자금없는', '역세권', '중층']",37.489041,127.067178
2518724106,일반상가,매매,2/6,,"10억 5,000",67,45,북동향,20250409,"['25년이상', '역세권', '지상층(1층제외)', '주차가능']",37.489251,127.068816
2518649168,일반상가,월세,1/4,320,"3,000",48,46,북향,20250409,"['25년이상', '역세권', '1층', '관리비20만원이하']",37.488978,127.068242
2518775506,단지내상가,매매,1/1,,"4억 9,280",28,11,북서향,20250409,"['10년이내', '1층', '관리비20만원이하', '주차가능']",37.4812,127.064435
2518648974,일반상가,월세,7/17,240,"5,000",128,72,북향,20250409,"['10년이내', '융자금없는', '역세권', '중층']",37.489041,127.067178
